time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6
20210314_210000,3,15,5,199,5,0,-0.756,-0.7423,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,15,4,220,5,10,-0.03802,-0.03574,-0.1223,0.0,-0.0729,0.7229,0.1699,0.7341,
20210314_210000,5,3,6,94,5,9,-0.02734,-0.02854,-0.4404,0.0,-0.04823,-0.0215,0.4176,-0.00674,
20210314_210000,5,3,8,253,5,9,0.03165,0.02849,-0.4404,0.0,-0.04823,-0.0215,0.4176,-0.00674,
20210314_210000,5,15,3,270,5,1,0.1341,0.1297,-0.9775,0.0,0.06869,0.06881,-0.07032,0.01671,
20210314_210000,5,3,9,253,5,0,-0.3409,-0.3426,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,15,4,220,5,9,0.001698,0.004228,-0.1828,0.0,0.1233,0.1254,0.8298,0.1699,
20210314_210000,5,15,5,242,5,10,0.06277,0.0547,-0.2131,0.0,0.01671,0.9096,-0.0336,0.9829,
20210314_210000,5,15,5,242,5,9,0.1753,0.1578,-0.04444,0.0,-0.07032,-0.05164,0.9873,-0.0336,
20210314_210000,5,15,5,242,5,8,0.02089,0.01121,-0.1724,0.0,0.06881,0.9951,-0.05164,0.9096,
20210314_210000,5,15,5,242,5,1,0.005847,-0.00596,-0.9775,0.0,0.06869,0.06881,-0.07032,0.01671,
20210314_210000,5,15,5,242,5,0,-0.664,-0.6486,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,5,15,4,263,5,10,-0.01845,-0.02755,-0.2131,0.0,0.01671,0.9096,-0.0336,0.9829,
20210314_210000,5,15,4,263,5,9,0.1209,0.1297,-0.04444,0.0,-0.07032,-0.05164,0.9873,-0.0336,
20210314_210000,5,3,8,253,5,10,-0.1392,-0.1403,-0.1956,0.0,0.04448,0.3783,-0.00674,0.2659,
20210314_210000,5,15,4,263,5,8,-0.07769,-0.08935,-0.1724,0.0,0.06881,0.9951,-0.05164,0.9096,
20210314_210000,5,15,4,263,5,0,-0.293,-0.2897,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,5,15,3,270,5,10,-0.0713,-0.07871,-0.2131,0.0,0.01671,0.9096,-0.0336,0.9829,
20210314_210000,5,15,3,270,5,9,0.03721,0.03618,-0.04444,0.0,-0.07032,-0.05164,0.9873,-0.0336,
20210314_210000,5,15,3,270,5,8,-0.009132,-0.02065,-0.1724,0.0,0.06881,0.9951,-0.05164,0.9096,
20210314_210000,5,15,3,270,5,0,0.4846,0.4885,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,5,3,9,253,5,10,-0.03865,-0.03884,-0.1956,0.0,0.04448,0.3783,-0.00674,0.2659,
20210314_210000,5,3,9,253,5,8,-0.09051,-0.0918,-0.1501,0.0,0.1018,0.6361,-0.0215,0.3783,
20210314_210000,5,3,9,253,5,1,0.1423,0.1435,-0.9564,0.0,0.0825,0.1018,-0.04823,0.04448,
20210314_210000,5,15,4,263,5,1,-0.07509,-0.07826,-0.9775,0.0,0.06869,0.06881,-0.07032,0.01671,
20210314_210000,3,15,4,220,5,8,0.04453,0.04588,-0.1474,0.0,-0.1223,0.8685,0.1254,0.7229,
20210314_210000,5,3,9,253,5,9,-0.03122,-0.03191,-0.4404,0.0,-0.04823,-0.0215,0.4176,-0.00674,
20210314_210000,3,15,4,220,5,0,-0.1912,-0.1976,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,3,9,158,5,8,0.07279,0.07012,-0.2389,0.0,-0.1361,0.5994,-0.0385,0.3343,
20210314_210000,3,3,9,158,5,1,0.1671,0.1664,-1.03,0.0,0.03784,-0.1361,0.04271,-0.07923,
20210314_210000,3,15,4,220,5,1,0.1269,0.133,-0.9778,0.0,0.06169,-0.1223,0.1233,-0.0729,
20210314_210000,3,3,9,158,5,0,0.2252,0.2263,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,3,8,158,5,10,-0.08979,-0.09507,-0.2311,0.0,-0.07923,0.3343,-0.03043,0.2246,
20210314_210000,3,3,8,158,5,9,-0.01361,-0.01622,-0.4805,0.0,0.04271,-0.0385,0.3694,-0.03043,
20210314_210000,3,3,8,158,5,8,0.1228,0.1152,-0.2389,0.0,-0.1361,0.5994,-0.0385,0.3343,
20210314_210000,3,3,8,158,5,0,0.2656,0.27,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,3,9,158,5,9,0.04575,0.04379,-0.4805,0.0,0.04271,-0.0385,0.3694,-0.03043,
20210314_210000,3,3,7,36,5,10,0.02595,0.02638,-0.2311,0.0,-0.07923,0.3343,-0.03043,0.2246,
20210314_210000,3,3,7,36,5,8,0.06032,0.06089,-0.2389,0.0,-0.1361,0.5994,-0.0385,0.3343,
20210314_210000,3,3,7,36,5,1,0.007765,0.008823,-1.03,0.0,0.03784,-0.1361,0.04271,-0.07923,
20210314_210000,3,3,7,36,5,0,-0.3092,-0.3104,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,3,6,33,5,10,-0.04645,-0.0464,-0.2311,0.0,-0.07923,0.3343,-0.03043,0.2246,
20210314_210000,3,3,6,33,5,9,-0.01259,-0.01225,-0.4805,0.0,0.04271,-0.0385,0.3694,-0.03043,
20210314_210000,3,3,6,33,5,8,0.07881,0.07886,-0.2389,0.0,-0.1361,0.5994,-0.0385,0.3343,
20210314_210000,3,3,6,33,5,1,-0.01422,-0.01379,-1.03,0.0,0.03784,-0.1361,0.04271,-0.07923,
20210314_210000,3,3,6,33,5,0,0.0667,0.06622,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,3,7,36,5,9,0.03777,0.03667,-0.4805,0.0,0.04271,-0.0385,0.3694,-0.03043,
20210314_210000,3,3,9,158,5,10,-0.128,-0.1297,-0.2311,0.0,-0.07923,0.3343,-0.03043,0.2246,
20210314_210000,3,3,8,158,5,1,-0.08385,-0.08673,-1.03,0.0,0.03784,-0.1361,0.04271,-0.07923,
20210314_210000,209,3,6,40,5,1,-0.02592,-0.0252,-0.972,0.0,0.08489,0.1277,-0.004343,0.05481,
20210314_210000,209,3,6,40,5,0,-0.6888,-0.6896,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,3,15,3,231,5,9,0.02708,0.0296,-0.1828,0.0,0.1233,0.1254,0.8298,0.1699,
20210314_210000,3,15,3,231,5,8,-0.04172,-0.03877,-0.1474,0.0,-0.1223,0.8685,0.1254,0.7229,
20210314_210000,3,15,3,231,5,1,0.6011,0.6023,-0.9778,0.0,0.06169,-0.1223,0.1233,-0.0729,
20210314_210000,3,15,3,231,5,0,0.8214,0.8198,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,209,3,8,79,5,10,-0.1677,-0.1683,-0.2098,0.0,0.05481,0.3898,-0.01446,0.2709,
20210314_210000,209,3,8,79,5,9,-0.04338,-0.04306,-0.409,0.0,-0.004343,-0.03164,0.3997,-0.01446,
20210314_210000,209,3,8,79,5,8,0.09192,0.09061,-0.1804,0.0,0.1277,0.6661,-0.03164,0.3898,
20210314_210000,209,3,8,79,5,1,-0.1126,-0.1123,-0.972,0.0,0.08489,0.1277,-0.004343,0.05481,
20210314_210000,3,15,3,231,5,10,0.06594,0.06847,-0.1223,0.0,-0.0729,0.7229,0.1699,0.7341,
20210314_210000,209,3,7,41,5,10,0.06258,0.06219,-0.2098,0.0,0.05481,0.3898,-0.01446,0.2709,
20210314_210000,209,3,8,79,5,0,-0.3037,-0.3042,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,209,3,6,40,5,9,0.06522,0.0652,-0.409,0.0,-0.004343,-0.03164,0.3997,-0.01446,
20210314_210000,209,3,6,40,5,10,0.03047,0.03077,-0.2098,0.0,0.05481,0.3898,-0.01446,0.2709,
20210314_210000,209,3,7,41,5,0,-0.3523,-0.3528,1.0,0.0,0.0,0.0,0.0,0.0,
20210314_210000,209,3,6,40,5,8,-0.001998,-0.001755,-0.1804,0.0,0.1277,0.6661,-0.03164,0.3898,
20210314_210000,209,3,7,41,5,8,0.07926,0.07859,-0.1804,0.0,0.1277,0.6661,-0.03164,0.3898,
20210314_210000,209,3,7,41,5,9,0.3525,0.3529,-0.409,0.0,-0.004343,-0.03164,0.3997,-0.01446,
20210314_210000,209,3,7,41,5,1,-0.1139,-0.1138,-0.972,0.0,0.08489,0.1277,-0.004343,0.05481,
20210315_030000,523,73,14,91,6,0,0.7551,0.7511,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_030000,523,73,13,91,6,0,-0.27,-0.279,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_030000,523,73,13,91,6,1,0.14,0.1462,-0.9382,0.0,0.07379,-0.06855,-0.1709,-0.02017,-0.1202
20210315_030000,523,73,13,91,6,2,-0.1314,-0.1363,0.4851,0.0,-0.06855,0.06697,0.1393,0.01317,0.09684
20210315_030000,523,73,13,91,6,8,-0.08196,-0.07334,-0.1342,0.0,-0.1709,0.1393,0.7875,0.1167,0.5821
20210315_030000,523,73,13,91,6,9,0.2075,0.2073,-0.271,0.0,-0.02017,0.01317,0.1167,0.6535,0.1457
20210315_030000,523,73,12,91,6,10,-0.0689,-0.05777,-0.1228,0.0,-0.1202,0.09684,0.5821,0.1457,0.5254
20210315_030000,523,73,13,91,6,10,-0.1699,-0.1629,-0.1228,0.0,-0.1202,0.09684,0.5821,0.1457,0.5254
20210315_030000,523,73,14,91,6,1,-0.5091,-0.5032,-0.9382,0.0,0.07379,-0.06855,-0.1709,-0.02017,-0.1202
20210315_030000,523,73,14,91,6,10,-0.001821,-0.005624,-0.1228,0.0,-0.1202,0.09684,0.5821,0.1457,0.5254
20210315_030000,523,73,14,91,6,8,0.07417,0.06949,-0.1342,0.0,-0.1709,0.1393,0.7875,0.1167,0.5821
20210315_030000,523,73,14,91,6,9,0.1642,0.1603,-0.271,0.0,-0.02017,0.01317,0.1167,0.6535,0.1457
20210315_030000,523,73,15,88,6,0,-1.012,-1.016,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_030000,523,73,15,88,6,1,0.7517,0.7493,-0.9382,0.0,0.07379,-0.06855,-0.1709,-0.02017,-0.1202
20210315_030000,523,73,15,88,6,8,-0.0972,-0.08084,-0.1342,0.0,-0.1709,0.1393,0.7875,0.1167,0.5821
20210315_030000,523,73,15,88,6,9,0.3094,0.3098,-0.271,0.0,-0.02017,0.01317,0.1167,0.6535,0.1457
20210315_030000,523,73,15,88,6,10,-0.2755,-0.2619,-0.1228,0.0,-0.1202,0.09684,0.5821,0.1457,0.5254
20210315_030000,523,73,12,91,6,9,0.06733,0.06838,-0.271,0.0,-0.02017,0.01317,0.1167,0.6535,0.1457
20210315_030000,523,73,14,91,6,2,0.4697,0.4645,0.4851,0.0,-0.06855,0.06697,0.1393,0.01317,0.09684
20210315_030000,523,73,12,91,6,8,-0.08667,-0.07343,-0.1342,0.0,-0.1709,0.1393,0.7875,0.1167,0.5821
20210315_030000,523,73,15,88,6,2,-0.7122,-0.7095,0.4851,0.0,-0.06855,0.06697,0.1393,0.01317,0.09684
20210315_030000,523,73,12,91,6,1,0.5642,0.5746,-0.9382,0.0,0.07379,-0.06855,-0.1709,-0.02017,-0.1202
20210315_030000,523,73,12,91,6,2,-0.5453,-0.5532,0.4851,0.0,-0.06855,0.06697,0.1393,0.01317,0.09684
20210315_030000,523,73,4,91,4,0,-1.489,-1.512,1.0,0.0,0.0,0.0,0.0,,
20210315_030000,523,73,4,91,4,8,-0.07944,-0.07629,-0.1342,0.0,0.7875,0.1167,0.5821,,
20210315_030000,523,73,4,91,4,9,0.06175,0.05994,-0.271,0.0,0.1167,0.6535,0.1457,,
20210315_030000,523,73,4,91,4,10,-0.08294,-0.0796,-0.1228,0.0,0.5821,0.1457,0.5254,,
20210315_030000,523,73,5,91,4,0,-0.02659,-0.02732,1.0,0.0,0.0,0.0,0.0,,
20210315_030000,523,73,5,91,4,8,0.07703,0.07823,-0.1342,0.0,0.7875,0.1167,0.5821,,
20210315_030000,523,73,5,91,4,10,0.04536,0.04867,-0.1228,0.0,0.5821,0.1457,0.5254,,
20210315_030000,523,73,6,91,4,0,1.31,1.332,1.0,0.0,0.0,0.0,0.0,,
20210315_030000,523,73,5,91,4,9,-0.005565,0.002697,-0.271,0.0,0.1167,0.6535,0.1457,,
20210315_030000,523,73,6,91,4,9,0.03996,0.03416,-0.271,0.0,0.1167,0.6535,0.1457,,
20210315_030000,523,73,6,91,4,10,0.1247,0.1165,-0.1228,0.0,0.5821,0.1457,0.5254,,
20210315_030000,523,73,11,91,6,0,-0.8422,-0.8642,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_030000,523,73,11,91,6,1,0.5261,0.544,-0.9382,0.0,0.07379,-0.06855,-0.1709,-0.02017,-0.1202
20210315_030000,523,73,11,91,6,2,-0.5419,-0.5559,0.4851,0.0,-0.06855,0.06697,0.1393,0.01317,0.09684
20210315_030000,523,73,11,91,6,8,-0.09547,-0.0859,-0.1342,0.0,-0.1709,0.1393,0.7875,0.1167,0.5821
20210315_030000,523,73,11,91,6,9,0.016,0.02214,-0.271,0.0,-0.02017,0.01317,0.1167,0.6535,0.1457
20210315_030000,523,73,11,91,6,10,-0.08527,-0.07834,-0.1228,0.0,-0.1202,0.09684,0.5821,0.1457,0.5254
20210315_030000,523,73,12,91,6,0,-0.8132,-0.8285,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_030000,523,73,6,91,4,8,0.1462,0.1367,-0.1342,0.0,0.7875,0.1167,0.5821,,
20210315_060000,223,15,5,368,5,8,-0.0003044,0.01123,-0.009891,0.0,0.1322,0.8146,0.3123,0.6486,
20210315_060000,223,15,5,368,5,9,-0.03858,-0.0345,-0.208,0.0,0.02881,0.3123,0.7868,0.3967,
20210315_060000,223,15,5,368,5,10,0.01362,0.01927,0.02163,0.0,0.08038,0.6486,0.3967,0.642,
20210315_060000,223,15,5,368,5,1,0.1554,0.1385,-0.9937,0.0,0.07128,0.1322,0.02881,0.08038,
20210315_060000,223,15,5,368,5,0,-0.5861,-0.564,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_060000,223,15,4,401,5,9,-0.01252,-0.02613,-0.208,0.0,0.02881,0.3123,0.7868,0.3967,
20210315_060000,223,15,4,401,5,10,0.000697,0.002337,0.02163,0.0,0.08038,0.6486,0.3967,0.642,
20210315_060000,223,3,6,64,5,0,-0.2633,-0.2636,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_060000,223,3,6,64,5,1,-0.002665,-0.002598,-1.002,0.0,0.06499,0.1326,0.02507,0.07646,
20210315_060000,223,3,6,64,5,9,-0.09872,-0.09909,-0.454,0.0,0.02507,0.03712,0.3868,0.03243,
20210315_060000,223,3,6,64,5,10,-0.05203,-0.05248,-0.1717,0.0,0.07646,0.3569,0.03243,0.2436,
20210315_060000,223,3,9,392,5,0,0.1027,0.1017,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_060000,223,3,6,64,5,8,-0.02315,-0.02366,-0.1587,0.0,0.1326,0.6244,0.03712,0.3569,
20210315_060000,223,3,9,392,5,8,-0.2906,-0.2871,-0.1587,0.0,0.1326,0.6244,0.03712,0.3569,
20210315_060000,223,3,9,392,5,9,0.1084,0.1074,-0.454,0.0,0.02507,0.03712,0.3868,0.03243,
20210315_060000,223,3,9,392,5,10,0.1429,0.1453,-0.1717,0.0,0.07646,0.3569,0.03243,0.2436,
20210315_060000,223,15,4,401,5,0,0.09913,0.1128,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_060000,223,15,4,401,5,1,-0.05517,-0.06342,-0.9937,0.0,0.07128,0.1322,0.02881,0.08038,
20210315_060000,223,15,4,401,5,8,-0.00404,-0.002348,-0.009891,0.0,0.1322,0.8146,0.3123,0.6486,
20210315_060000,223,3,9,392,5,1,0.3622,0.3638,-1.002,0.0,0.06499,0.1326,0.02507,0.07646,
20210315_090000,5,3,6,39,5,1,0.2525,0.2539,-1.132,0.0,0.02929,0.05394,0.04772,0.03194,
20210315_090000,5,3,7,40,5,9,-0.0292,-0.02923,-0.5947,0.0,0.04772,0.2589,0.3335,0.1928,
20210315_090000,5,3,7,40,5,8,-0.1446,-0.146,0.1057,0.0,0.05394,0.41,0.2589,0.206,
20210315_090000,5,3,7,40,5,1,0.306,0.3087,-1.132,0.0,0.02929,0.05394,0.04772,0.03194,
20210315_090000,5,3,7,40,5,0,-0.445,-0.448,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,3,6,39,5,10,-0.08762,-0.08895,-0.005774,0.0,0.03194,0.206,0.1928,0.1391,
20210315_090000,5,3,6,39,5,9,-0.08134,-0.08227,-0.5947,0.0,0.04772,0.2589,0.3335,0.1928,
20210315_090000,5,3,6,39,5,8,-0.1488,-0.1504,0.1057,0.0,0.05394,0.41,0.2589,0.206,
20210315_090000,5,3,6,39,5,0,-0.3617,-0.3635,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,15,4,285,5,9,-0.03029,-0.02455,0.007632,0.0,-0.144,0.1366,0.9649,0.1608,
20210315_090000,3,15,5,261,5,9,0.1721,0.1449,0.007632,0.0,-0.144,0.1366,0.9649,0.1608,
20210315_090000,3,15,5,261,5,8,-0.1627,-0.1554,-0.08259,0.0,0.027,1.031,0.1366,0.9355,
20210315_090000,3,15,5,261,5,1,0.07572,0.05462,-0.9717,0.0,0.08169,0.027,-0.144,-0.006246,
20210315_090000,3,15,5,261,5,0,-0.6818,-0.6476,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,15,5,175,5,10,-0.03121,-0.02925,0.2324,0.0,0.1055,0.4401,0.6255,0.4958,
20210315_090000,5,3,7,40,5,10,-0.06675,-0.06782,-0.005774,0.0,0.03194,0.206,0.1928,0.1391,
20210315_090000,3,15,4,285,5,8,-0.07073,-0.07506,-0.08259,0.0,0.027,1.031,0.1366,0.9355,
20210315_090000,3,15,4,285,5,1,-0.1192,-0.1157,-0.9717,0.0,0.08169,0.027,-0.144,-0.006246,
20210315_090000,3,15,4,285,5,0,-0.2673,-0.2718,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,15,3,291,5,10,-0.08748,-0.09012,-0.07915,0.0,-0.006246,0.9355,0.1608,0.9961,
20210315_090000,3,15,5,261,5,10,-0.05853,-0.06071,-0.07915,0.0,-0.006246,0.9355,0.1608,0.9961,
20210315_090000,5,3,8,111,5,0,-0.09349,-0.09201,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,3,9,111,5,9,-0.03458,-0.03396,-0.5947,0.0,0.04772,0.2589,0.3335,0.1928,
20210315_090000,5,3,8,111,5,8,-0.106,-0.1064,0.1057,0.0,0.05394,0.41,0.2589,0.206,
20210315_090000,3,15,3,291,5,9,-0.192,-0.1852,0.007632,0.0,-0.144,0.1366,0.9649,0.1608,
20210315_090000,5,15,5,175,5,9,0.1389,0.1406,-0.3044,0.0,0.1365,0.5473,0.8483,0.6255,
20210315_090000,5,15,5,175,5,8,-0.09085,-0.08959,0.2791,0.0,0.1018,0.5391,0.5473,0.4401,
20210315_090000,5,15,5,175,5,1,0.1606,0.1556,-1.081,0.0,0.04696,0.1018,0.1365,0.1055,
20210315_090000,5,15,5,175,5,0,-0.4467,-0.4423,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,15,4,193,5,10,-0.0515,-0.05406,0.2324,0.0,0.1055,0.4401,0.6255,0.4958,
20210315_090000,5,15,4,193,5,9,0.06887,0.06305,-0.3044,0.0,0.1365,0.5473,0.8483,0.6255,
20210315_090000,5,15,4,193,5,8,-0.1624,-0.1639,0.2791,0.0,0.1018,0.5391,0.5473,0.4401,
20210315_090000,5,15,4,193,5,1,-0.07273,-0.07434,-1.081,0.0,0.04696,0.1018,0.1365,0.1055,
20210315_090000,5,15,4,193,5,0,-0.1424,-0.1411,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,15,3,204,5,10,-0.01403,-0.01584,0.2324,0.0,0.1055,0.4401,0.6255,0.4958,
20210315_090000,5,15,3,204,5,9,-0.02225,-0.02167,-0.3044,0.0,0.1365,0.5473,0.8483,0.6255,
20210315_090000,5,15,3,204,5,8,-0.04798,-0.0517,0.2791,0.0,0.1018,0.5391,0.5473,0.4401,
20210315_090000,5,15,3,204,5,1,-0.2012,-0.1952,-1.081,0.0,0.04696,0.1018,0.1365,0.1055,
20210315_090000,5,15,3,204,5,0,0.3432,0.3379,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,3,9,111,5,10,-0.07743,-0.07748,-0.005774,0.0,0.03194,0.206,0.1928,0.1391,
20210315_090000,5,3,9,111,5,8,-0.1486,-0.149,0.1057,0.0,0.05394,0.41,0.2589,0.206,
20210315_090000,5,3,9,111,5,1,0.245,0.2457,-1.132,0.0,0.02929,0.05394,0.04772,0.03194,
20210315_090000,5,3,9,111,5,0,-0.2873,-0.288,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,5,3,8,111,5,10,-0.113,-0.1134,-0.005774,0.0,0.03194,0.206,0.1928,0.1391,
20210315_090000,5,3,8,111,5,9,-0.03103,-0.03266,-0.5947,0.0,0.04772,0.2589,0.3335,0.1928,
20210315_090000,5,3,8,111,5,1,0.0822,0.08065,-1.132,0.0,0.02929,0.05394,0.04772,0.03194,
20210315_090000,3,15,3,291,5,8,0.07979,0.07139,-0.08259,0.0,0.027,1.031,0.1366,0.9355,
20210315_090000,3,15,4,285,5,10,-0.07388,-0.07455,-0.07915,0.0,-0.006246,0.9355,0.1608,0.9961,
20210315_090000,3,15,3,291,5,0,0.4789,0.4747,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,209,3,7,25,5,10,-0.0135,-0.01384,-0.07256,0.0,0.04678,0.2574,0.1407,0.1638,
20210315_090000,209,3,7,25,5,9,0.2846,0.2848,-0.5525,0.0,0.05042,0.1765,0.3223,0.1407,
20210315_090000,209,3,7,25,5,8,-0.06717,-0.0676,-0.02264,0.0,0.08369,0.5079,0.1765,0.2574,
20210315_090000,209,3,7,25,5,1,-0.0448,-0.04369,-1.08,0.0,0.04257,0.08369,0.05042,0.04678,
20210315_090000,209,3,7,25,5,0,-0.1765,-0.1777,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,209,3,6,24,5,10,-0.01253,-0.01246,-0.07256,0.0,0.04678,0.2574,0.1407,0.1638,
20210315_090000,209,3,6,24,5,9,0.06523,0.06549,-0.5525,0.0,0.05042,0.1765,0.3223,0.1407,
20210315_090000,209,3,6,24,5,8,-0.09504,-0.0949,-0.02264,0.0,0.08369,0.5079,0.1765,0.2574,
20210315_090000,209,3,6,24,5,1,0.02329,0.02354,-1.08,0.0,0.04257,0.08369,0.05042,0.04678,
20210315_090000,209,3,8,47,5,0,-0.131,-0.1295,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,15,3,291,5,1,0.04656,0.04875,-0.9717,0.0,0.08169,0.027,-0.144,-0.006246,
20210315_090000,209,3,8,47,5,1,-0.02382,-0.02501,-1.08,0.0,0.04257,0.08369,0.05042,0.04678,
20210315_090000,209,3,6,24,5,0,-0.5944,-0.5946,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,209,3,8,47,5,9,-0.04503,-0.04556,-0.5525,0.0,0.05042,0.1765,0.3223,0.1407,
20210315_090000,209,3,8,47,5,8,-0.05071,-0.0493,-0.02264,0.0,0.08369,0.5079,0.1765,0.2574,
20210315_090000,3,3,9,81,5,9,-0.02725,-0.02757,-0.3737,0.0,-0.06666,0.06632,0.4502,0.05527,
20210315_090000,3,3,9,81,5,8,0.0008354,0.001153,-0.1386,0.0,0.0593,0.6953,0.06632,0.43,
20210315_090000,3,3,9,81,5,1,0.1439,0.1438,-0.9315,0.0,0.08011,0.0593,-0.06666,0.0187,
20210315_090000,3,3,9,81,5,0,0.09779,0.09821,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,3,8,81,5,10,0.01676,0.01547,-0.1501,0.0,0.0187,0.43,0.05527,0.3099,
20210315_090000,3,3,8,81,5,8,0.06428,0.06238,-0.1386,0.0,0.0593,0.6953,0.06632,0.43,
20210315_090000,3,3,8,81,5,1,-0.03693,-0.03566,-0.9315,0.0,0.08011,0.0593,-0.06666,0.0187,
20210315_090000,3,3,8,81,5,0,0.2747,0.273,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,3,7,36,5,10,-0.0584,-0.05863,-0.1501,0.0,0.0187,0.43,0.05527,0.3099,
20210315_090000,3,3,8,81,5,9,-0.03388,-0.0337,-0.3737,0.0,-0.06666,0.06632,0.4502,0.05527,
20210315_090000,3,3,7,36,5,9,-0.007085,-0.006548,-0.3737,0.0,-0.06666,0.06632,0.4502,0.05527,
20210315_090000,209,3,8,47,5,10,-0.1463,-0.1456,-0.07256,0.0,0.04678,0.2574,0.1407,0.1638,
20210315_090000,3,3,6,35,5,0,0.03346,0.03422,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,3,6,35,5,1,0.01094,0.01059,-0.9315,0.0,0.08011,0.0593,-0.06666,0.0187,
20210315_090000,3,3,6,35,5,8,0.01248,0.01238,-0.1386,0.0,0.0593,0.6953,0.06632,0.43,
20210315_090000,3,3,6,35,5,9,-0.01834,-0.01926,-0.3737,0.0,-0.06666,0.06632,0.4502,0.05527,
20210315_090000,3,3,9,81,5,10,-0.01532,-0.01528,-0.1501,0.0,0.0187,0.43,0.05527,0.3099,
20210315_090000,3,3,7,36,5,0,-0.1787,-0.1805,1.0,0.0,0.0,0.0,0.0,0.0,
20210315_090000,3,3,7,36,5,1,0.1249,0.1261,-0.9315,0.0,0.08011,0.0593,-0.06666,0.0187,
20210315_090000,3,3,7,36,5,8,-0.1004,-0.1012,-0.1386,0.0,0.0593,0.6953,0.06632,0.43,
20210315_090000,3,3,6,35,5,10,0.001061,0.0007788,-0.1501,0.0,0.0187,0.43,0.05527,0.3099,
20210315_120000,523,73,13,59,6,9,0.03762,0.03784,-0.002026,0.0,0.2043,-0.1898,0.6466,1.198,0.9465
20210315_120000,523,73,12,59,6,0,-0.7247,-0.7303,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_120000,523,73,12,59,6,2,-0.3984,-0.4033,0.6308,0.0,-0.03557,0.03282,-0.1125,-0.1898,-0.1551
20210315_120000,523,73,12,59,6,8,-0.2664,-0.2691,0.5587,0.0,0.119,-0.1125,0.4707,0.6466,0.5194
20210315_120000,523,73,12,59,6,9,0.01219,0.01206,-0.002026,0.0,0.2043,-0.1898,0.6466,1.198,0.9465
20210315_120000,523,73,12,59,6,10,-0.2557,-0.2584,0.4892,0.0,0.1697,-0.1551,0.5194,0.9465,0.7834
20210315_120000,523,73,13,59,6,0,-0.2998,-0.3038,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20210315_120000,523,73,13,59,6,1,0.1495,0.1537,-1.075,0.0,0.04108,-0.03557,0.119,0.2043,0.1697
20210315_120000,523,73,13,59,6,2,-0.1439,-0.1474,0.6308,0.0,-0.03557,0.03282,-0.1125,-0.1898,-0.1551
20210315_120000,523,73,13,59,6,8,-0.1203,-0.1219,0.5587,0.0,0.119,-0.1125,0.4707,0.6466,0.5194
20210315_120000,523,73,12,59,6,1,0.4463,0.4522,-1.075,0.0,0.04108,-0.03557,0.119,0.2043,0.1697
20210315_120000,523,73,15,57,6,9,0.08981,0.08544,-0.002026,0.0,0.2043,-0.1898,0.6466,1.198,0.9465
20210315_120000,523,73,14,59,6,1,-0.3871,-0.3856,-1.075,0.0,0.04108,-0.03557,0.119,0.2043,0.1697
