time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,min_fg_depar,max_fg_depar,quantile_5_fg_depar,quantile_25_fg_depar,median_fg_depar,quantile_75_fg_depar,quantile_95_fg_depar,mean_an_depar,var_an_depar,min_an_depar,max_an_depar,quantile_5_an_depar,quantile_25_an_depar,median_an_depar,quantile_75_an_depar,quantile_95_an_depar,mean_biascorr_fg,var_biascorr_fg,min_biascorr_fg,max_biascorr_fg,quantile_5_biascorr_fg,quantile_25_biascorr_fg,median_biascorr_fg,quantile_75_biascorr_fg,quantile_95_biascorr_fg,mean_obsvalue,var_obsvalue,min_obsvalue,max_obsvalue,quantile_5_obsvalue,quantile_25_obsvalue,median_obsvalue,quantile_75_obsvalue,quantile_95_obsvalue,normalized_time,cycle
20210409_120000,523,73,14,78,6,0,0.5972,0.5951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,14,78,6,1,-0.3889,-0.3852,-0.7616,0.0,0.1028,-0.04919,0.0005672,-0.003425,0.01012,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,14,78,6,2,0.3469,0.3441,0.5528,0.0,-0.04919,0.02492,0.01319,0.02357,0.01191,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,14,78,6,8,0.1676,0.1663,0.2043,0.0,0.0005672,0.01319,0.7769,0.5934,0.7112,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,14,78,6,9,-0.04174,-0.0387,-0.1128,0.0,-0.003425,0.02357,0.5934,1.093,0.8036,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,14,78,6,10,0.1498,0.1489,0.2593,0.0,0.01012,0.01191,0.7112,0.8036,0.8524,-0.43022,2.120825,-5.128383,3.233998,-3.149759,-1.145118,-0.364339,0.609265,1.771768,-0.032878,0.803475,-2.939151,2.46465,-1.294681,-0.498883,0.027919,0.46873,1.314229,1.188644,0.093101,0.634735,1.868153,0.769857,0.9339,1.171061,1.407747,1.793496,261.532564,8.488074,253.39,267.57,256.775,259.7675,261.65,263.5525,266.3225,0.95045,12
20210409_120000,523,73,6,78,4,0,1.1,1.11,1.0,0.0,0.0,0.0,0.0,,,0.364937,0.535643,-0.954526,2.131619,-0.701721,-0.224914,0.294903,0.815899,1.546876,0.308218,0.467972,-0.975213,2.015984,-0.726318,-0.207788,0.223757,0.747917,1.463515,1.286341,0.174743,0.051587,2.141648,0.678903,1.04363,1.24622,1.636082,1.849982,235.826923,12.989071,225.29,241.54,230.0325,233.01,236.51,238.61,240.846,0.95045,12
20210409_120000,523,73,6,78,4,8,0.3267,0.3211,0.2043,0.0,0.7769,0.5934,0.7112,,,0.364937,0.535643,-0.954526,2.131619,-0.701721,-0.224914,0.294903,0.815899,1.546876,0.308218,0.467972,-0.975213,2.015984,-0.726318,-0.207788,0.223757,0.747917,1.463515,1.286341,0.174743,0.051587,2.141648,0.678903,1.04363,1.24622,1.636082,1.849982,235.826923,12.989071,225.29,241.54,230.0325,233.01,236.51,238.61,240.846,0.95045,12
20210409_120000,523,73,6,78,4,9,-0.1016,-0.1058,-0.1128,0.0,0.5934,1.093,0.8036,,,0.364937,0.535643,-0.954526,2.131619,-0.701721,-0.224914,0.294903,0.815899,1.546876,0.308218,0.467972,-0.975213,2.015984,-0.726318,-0.207788,0.223757,0.747917,1.463515,1.286341,0.174743,0.051587,2.141648,0.678903,1.04363,1.24622,1.636082,1.849982,235.826923,12.989071,225.29,241.54,230.0325,233.01,236.51,238.61,240.846,0.95045,12
20210409_120000,523,73,6,78,4,10,0.2682,0.2651,0.2593,0.0,0.7112,0.8036,0.8524,,,0.364937,0.535643,-0.954526,2.131619,-0.701721,-0.224914,0.294903,0.815899,1.546876,0.308218,0.467972,-0.975213,2.015984,-0.726318,-0.207788,0.223757,0.747917,1.463515,1.286341,0.174743,0.051587,2.141648,0.678903,1.04363,1.24622,1.636082,1.849982,235.826923,12.989071,225.29,241.54,230.0325,233.01,236.51,238.61,240.846,0.95045,12
20210409_120000,523,73,11,78,6,9,0.1271,0.1363,-0.1128,0.0,-0.003425,0.02357,0.5934,1.093,0.8036,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,11,78,6,0,-1.042,-1.051,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,11,78,6,1,0.5842,0.5893,-0.7616,0.0,0.1028,-0.04919,0.0005672,-0.003425,0.01012,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,11,78,6,2,-0.5654,-0.5718,0.5528,0.0,-0.04919,0.02492,0.01319,0.02357,0.01191,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,11,78,6,8,-0.288,-0.2803,0.2043,0.0,0.0005672,0.01319,0.7769,0.5934,0.7112,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,11,78,6,10,-0.2636,-0.2583,0.2593,0.0,0.01012,0.01191,0.7112,0.8036,0.8524,-0.783538,2.034277,-4.106565,2.596927,-3.07739,-1.545918,-0.894581,0.035199,1.624842,-0.259119,0.695943,-2.835624,1.429094,-1.641865,-0.750486,-0.130916,0.248701,1.003809,-1.983288,0.227706,-3.01147,-0.942612,-2.90383,-2.323137,-1.972468,-1.625215,-1.297457,240.162949,19.660107,230.45,251.46,233.693,237.585,239.36,241.7275,248.986,0.95045,12
20210409_120000,523,73,4,78,4,0,-1.606,-1.624,1.0,0.0,0.0,0.0,0.0,,,-0.393737,0.653742,-2.312065,1.283605,-1.664604,-0.918692,-0.478737,0.156257,0.937732,-0.579127,0.688513,-2.409688,1.048441,-1.869576,-1.072748,-0.702142,0.093211,0.677846,-1.83046,0.149902,-2.381147,-0.26103,-2.207969,-2.094605,-1.912406,-1.719377,-1.193124,215.763077,1.465154,213.53,219.23,214.327,214.91,215.53,216.39,217.872,0.95045,12
20210409_120000,523,73,4,78,4,9,0.2732,0.279,-0.1128,0.0,0.5934,1.093,0.8036,,,-0.393737,0.653742,-2.312065,1.283605,-1.664604,-0.918692,-0.478737,0.156257,0.937732,-0.579127,0.688513,-2.409688,1.048441,-1.869576,-1.072748,-0.702142,0.093211,0.677846,-1.83046,0.149902,-2.381147,-0.26103,-2.207969,-2.094605,-1.912406,-1.719377,-1.193124,215.763077,1.465154,213.53,219.23,214.327,214.91,215.53,216.39,217.872,0.95045,12
20210409_120000,523,73,4,78,4,10,-0.3023,-0.3004,0.2593,0.0,0.7112,0.8036,0.8524,,,-0.393737,0.653742,-2.312065,1.283605,-1.664604,-0.918692,-0.478737,0.156257,0.937732,-0.579127,0.688513,-2.409688,1.048441,-1.869576,-1.072748,-0.702142,0.093211,0.677846,-1.83046,0.149902,-2.381147,-0.26103,-2.207969,-2.094605,-1.912406,-1.719377,-1.193124,215.763077,1.465154,213.53,219.23,214.327,214.91,215.53,216.39,217.872,0.95045,12
20210409_120000,523,73,4,78,4,8,-0.3691,-0.363,0.2043,0.0,0.7769,0.5934,0.7112,,,-0.393737,0.653742,-2.312065,1.283605,-1.664604,-0.918692,-0.478737,0.156257,0.937732,-0.579127,0.688513,-2.409688,1.048441,-1.869576,-1.072748,-0.702142,0.093211,0.677846,-1.83046,0.149902,-2.381147,-0.26103,-2.207969,-2.094605,-1.912406,-1.719377,-1.193124,215.763077,1.465154,213.53,219.23,214.327,214.91,215.53,216.39,217.872,0.95045,12
20210409_120000,523,73,5,78,4,0,-0.1286,-0.1292,1.0,0.0,0.0,0.0,0.0,,,0.023581,0.507474,-1.896334,1.576642,-0.954544,-0.415336,-0.040141,0.471261,1.281194,-0.024818,0.494973,-1.958362,1.586799,-1.001006,-0.489922,-0.062864,0.388502,1.203884,-0.139291,0.000266,-0.151845,-0.062087,-0.148409,-0.147062,-0.146756,-0.139553,-0.112117,226.294231,7.164775,218.62,230.09,221.3705,224.9075,226.845,228.3075,229.8195,0.95045,12
20210409_120000,523,73,5,78,4,8,-0.01621,-0.01589,0.2043,0.0,0.7769,0.5934,0.7112,,,0.023581,0.507474,-1.896334,1.576642,-0.954544,-0.415336,-0.040141,0.471261,1.281194,-0.024818,0.494973,-1.958362,1.586799,-1.001006,-0.489922,-0.062864,0.388502,1.203884,-0.139291,0.000266,-0.151845,-0.062087,-0.148409,-0.147062,-0.146756,-0.139553,-0.112117,226.294231,7.164775,218.62,230.09,221.3705,224.9075,226.845,228.3075,229.8195,0.95045,12
20210409_120000,523,73,5,78,4,9,0.01755,0.01727,-0.1128,0.0,0.5934,1.093,0.8036,,,0.023581,0.507474,-1.896334,1.576642,-0.954544,-0.415336,-0.040141,0.471261,1.281194,-0.024818,0.494973,-1.958362,1.586799,-1.001006,-0.489922,-0.062864,0.388502,1.203884,-0.139291,0.000266,-0.151845,-0.062087,-0.148409,-0.147062,-0.146756,-0.139553,-0.112117,226.294231,7.164775,218.62,230.09,221.3705,224.9075,226.845,228.3075,229.8195,0.95045,12
20210409_120000,523,73,5,78,4,10,-0.0144,-0.0142,0.2593,0.0,0.7112,0.8036,0.8524,,,0.023581,0.507474,-1.896334,1.576642,-0.954544,-0.415336,-0.040141,0.471261,1.281194,-0.024818,0.494973,-1.958362,1.586799,-1.001006,-0.489922,-0.062864,0.388502,1.203884,-0.139291,0.000266,-0.151845,-0.062087,-0.148409,-0.147062,-0.146756,-0.139553,-0.112117,226.294231,7.164775,218.62,230.09,221.3705,224.9075,226.845,228.3075,229.8195,0.95045,12
20210409_120000,523,73,15,75,6,1,0.6295,0.6372,-0.7616,0.0,0.1028,-0.04919,0.0005672,-0.003425,0.01012,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_120000,523,73,15,75,6,2,-0.6098,-0.6177,0.5528,0.0,-0.04919,0.02492,0.01319,0.02357,0.01191,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_120000,523,73,15,75,6,8,-0.2979,-0.2953,0.2043,0.0,0.0005672,0.01319,0.7769,0.5934,0.7112,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_120000,523,73,15,75,6,9,0.1524,0.1608,-0.1128,0.0,-0.003425,0.02357,0.5934,1.093,0.8036,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_120000,523,73,15,75,6,10,-0.2312,-0.2281,0.2593,0.0,0.01012,0.01191,0.7112,0.8036,0.8524,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_120000,523,73,15,75,6,0,-0.995,-1.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.519626,2.614375,-6.989302,2.68694,-3.267543,-1.296438,-0.506172,0.688893,1.796526,-0.310959,1.345217,-5.28322,2.012806,-2.020711,-0.807636,-0.245417,0.449401,1.36111,-1.998842,0.224252,-3.006786,-0.97604,-2.905597,-2.388721,-1.977517,-1.657998,-1.306868,263.357867,15.420387,252.51,271.51,257.429,260.84,263.13,265.74,269.741,0.95045,12
20210409_180000,223,15,5,416,5,8,-0.09992,-0.09704,-0.2002,0.0,-0.01084,1.018,-0.01033,0.9019,,-0.048028,2.48616,-7.812312,5.858229,-2.794688,-0.818975,0.062736,0.898563,2.022691,-0.027816,1.031303,-4.534462,3.110784,-2.020195,-0.465251,0.073862,0.567133,1.416988,-0.824545,0.015898,-0.988733,-0.506283,-0.969616,-0.922142,-0.868501,-0.740609,-0.569282,263.865144,8.362739,257.16,272.46,259.325,261.865,263.575,265.745,269.3475,0.959459,18
20210409_180000,223,15,5,416,5,9,0.105,0.1039,-0.01922,0.0,-0.005205,-0.01033,0.9131,-0.01015,,-0.048028,2.48616,-7.812312,5.858229,-2.794688,-0.818975,0.062736,0.898563,2.022691,-0.027816,1.031303,-4.534462,3.110784,-2.020195,-0.465251,0.073862,0.567133,1.416988,-0.824545,0.015898,-0.988733,-0.506283,-0.969616,-0.922142,-0.868501,-0.740609,-0.569282,263.865144,8.362739,257.16,272.46,259.325,261.865,263.575,265.745,269.3475,0.959459,18
20210409_180000,223,15,5,416,5,10,-0.01963,-0.01744,-0.2083,0.0,-0.007834,0.9019,-0.01015,0.9562,,-0.048028,2.48616,-7.812312,5.858229,-2.794688,-0.818975,0.062736,0.898563,2.022691,-0.027816,1.031303,-4.534462,3.110784,-2.020195,-0.465251,0.073862,0.567133,1.416988,-0.824545,0.015898,-0.988733,-0.506283,-0.969616,-0.922142,-0.868501,-0.740609,-0.569282,263.865144,8.362739,257.16,272.46,259.325,261.865,263.575,265.745,269.3475,0.959459,18
20210409_180000,223,15,5,416,5,1,0.08528,0.08761,-0.865,0.0,0.137,-0.01084,-0.005205,-0.007834,,-0.048028,2.48616,-7.812312,5.858229,-2.794688,-0.818975,0.062736,0.898563,2.022691,-0.027816,1.031303,-4.534462,3.110784,-2.020195,-0.465251,0.073862,0.567133,1.416988,-0.824545,0.015898,-0.988733,-0.506283,-0.969616,-0.922142,-0.868501,-0.740609,-0.569282,263.865144,8.362739,257.16,272.46,259.325,261.865,263.575,265.745,269.3475,0.959459,18
20210409_180000,223,15,5,416,5,0,-0.7533,-0.7593,1.0,0.0,0.0,0.0,0.0,0.0,,-0.048028,2.48616,-7.812312,5.858229,-2.794688,-0.818975,0.062736,0.898563,2.022691,-0.027816,1.031303,-4.534462,3.110784,-2.020195,-0.465251,0.073862,0.567133,1.416988,-0.824545,0.015898,-0.988733,-0.506283,-0.969616,-0.922142,-0.868501,-0.740609,-0.569282,263.865144,8.362739,257.16,272.46,259.325,261.865,263.575,265.745,269.3475,0.959459,18
20210409_180000,223,15,4,447,5,9,0.01778,0.02269,-0.01922,0.0,-0.005205,-0.01033,0.9131,-0.01015,,-0.054507,2.080231,-5.181803,4.536176,-2.344978,-1.023987,-0.034402,0.901267,2.342219,0.004367,0.7033,-2.65966,2.498625,-1.405868,-0.482806,-0.024189,0.517754,1.375666,0.004679,0.000767,-0.042829,0.068238,-0.036714,-0.016366,0.002449,0.021495,0.05839,255.347114,9.956688,248.38,263.32,250.661,253.06,254.94,257.315,261.144,0.959459,18
20210409_180000,223,15,4,447,5,10,0.0294,0.02013,-0.2083,0.0,-0.007834,0.9019,-0.01015,0.9562,,-0.054507,2.080231,-5.181803,4.536176,-2.344978,-1.023987,-0.034402,0.901267,2.342219,0.004367,0.7033,-2.65966,2.498625,-1.405868,-0.482806,-0.024189,0.517754,1.375666,0.004679,0.000767,-0.042829,0.068238,-0.036714,-0.016366,0.002449,0.021495,0.05839,255.347114,9.956688,248.38,263.32,250.661,253.06,254.94,257.315,261.144,0.959459,18
20210409_180000,223,15,4,447,5,0,-0.02907,-0.0287,1.0,0.0,0.0,0.0,0.0,0.0,,-0.054507,2.080231,-5.181803,4.536176,-2.344978,-1.023987,-0.034402,0.901267,2.342219,0.004367,0.7033,-2.65966,2.498625,-1.405868,-0.482806,-0.024189,0.517754,1.375666,0.004679,0.000767,-0.042829,0.068238,-0.036714,-0.016366,0.002449,0.021495,0.05839,255.347114,9.956688,248.38,263.32,250.661,253.06,254.94,257.315,261.144,0.959459,18
20210409_180000,223,15,4,447,5,1,-0.04446,-0.04462,-0.865,0.0,0.137,-0.01084,-0.005205,-0.007834,,-0.054507,2.080231,-5.181803,4.536176,-2.344978,-1.023987,-0.034402,0.901267,2.342219,0.004367,0.7033,-2.65966,2.498625,-1.405868,-0.482806,-0.024189,0.517754,1.375666,0.004679,0.000767,-0.042829,0.068238,-0.036714,-0.016366,0.002449,0.021495,0.05839,255.347114,9.956688,248.38,263.32,250.661,253.06,254.94,257.315,261.144,0.959459,18
20210409_180000,223,15,4,447,5,8,-0.03845,-0.04895,-0.2002,0.0,-0.01084,1.018,-0.01033,0.9019,,-0.054507,2.080231,-5.181803,4.536176,-2.344978,-1.023987,-0.034402,0.901267,2.342219,0.004367,0.7033,-2.65966,2.498625,-1.405868,-0.482806,-0.024189,0.517754,1.375666,0.004679,0.000767,-0.042829,0.068238,-0.036714,-0.016366,0.002449,0.021495,0.05839,255.347114,9.956688,248.38,263.32,250.661,253.06,254.94,257.315,261.144,0.959459,18
20210409_180000,223,3,6,134,5,0,-0.3283,-0.3308,1.0,0.0,0.0,0.0,0.0,0.0,,-0.050017,0.014202,-0.338298,0.352391,-0.255287,-0.128554,-0.039868,0.020942,0.123426,-0.037249,0.010934,-0.265472,0.355399,-0.207184,-0.115659,-0.025232,0.032776,0.121196,-0.263227,0.004881,-0.471004,-0.181689,-0.448247,-0.282851,-0.243301,-0.215094,-0.195126,229.622985,3.968964,225.9,234.48,227.1765,228.155,229.175,230.955,233.6305,0.959459,18
20210409_180000,223,3,6,134,5,1,-0.04224,-0.03988,-0.8666,0.0,0.13,-0.01147,-0.01099,-0.006118,,-0.050017,0.014202,-0.338298,0.352391,-0.255287,-0.128554,-0.039868,0.020942,0.123426,-0.037249,0.010934,-0.265472,0.355399,-0.207184,-0.115659,-0.025232,0.032776,0.121196,-0.263227,0.004881,-0.471004,-0.181689,-0.448247,-0.282851,-0.243301,-0.215094,-0.195126,229.622985,3.968964,225.9,234.48,227.1765,228.155,229.175,230.955,233.6305,0.959459,18
20210409_180000,223,3,6,134,5,8,0.02649,0.02661,-0.1946,0.0,-0.01147,0.6848,-0.006932,0.3978,,-0.050017,0.014202,-0.338298,0.352391,-0.255287,-0.128554,-0.039868,0.020942,0.123426,-0.037249,0.010934,-0.265472,0.355399,-0.207184,-0.115659,-0.025232,0.032776,0.121196,-0.263227,0.004881,-0.471004,-0.181689,-0.448247,-0.282851,-0.243301,-0.215094,-0.195126,229.622985,3.968964,225.9,234.48,227.1765,228.155,229.175,230.955,233.6305,0.959459,18
20210409_180000,223,3,6,134,5,10,-0.1046,-0.1044,-0.2033,0.0,-0.006118,0.3978,-0.009561,0.2743,,-0.050017,0.014202,-0.338298,0.352391,-0.255287,-0.128554,-0.039868,0.020942,0.123426,-0.037249,0.010934,-0.265472,0.355399,-0.207184,-0.115659,-0.025232,0.032776,0.121196,-0.263227,0.004881,-0.471004,-0.181689,-0.448247,-0.282851,-0.243301,-0.215094,-0.195126,229.622985,3.968964,225.9,234.48,227.1765,228.155,229.175,230.955,233.6305,0.959459,18
20210409_180000,223,3,6,134,5,9,-0.09991,-0.09936,-0.3884,0.0,-0.01099,-0.006932,0.3884,-0.009561,,-0.050017,0.014202,-0.338298,0.352391,-0.255287,-0.128554,-0.039868,0.020942,0.123426,-0.037249,0.010934,-0.265472,0.355399,-0.207184,-0.115659,-0.025232,0.032776,0.121196,-0.263227,0.004881,-0.471004,-0.181689,-0.448247,-0.282851,-0.243301,-0.215094,-0.195126,229.622985,3.968964,225.9,234.48,227.1765,228.155,229.175,230.955,233.6305,0.959459,18
20210409_180000,223,3,9,303,5,0,-0.02832,-0.02682,1.0,0.0,0.0,0.0,0.0,0.0,,0.279794,0.032103,-0.239177,0.778954,-0.056481,0.161139,0.282855,0.399315,0.56092,0.00978,0.016632,-0.369898,0.379189,-0.222732,-0.070315,0.014616,0.09448,0.214848,-0.192921,0.036347,-0.496752,0.130648,-0.473991,-0.345869,-0.240661,-0.015506,0.096834,218.410363,0.588087,217.31,220.28,217.531,217.815,218.12,219.015,219.827,0.959459,18
20210409_180000,223,3,9,303,5,1,0.1864,0.1851,-0.8666,0.0,0.13,-0.01147,-0.01099,-0.006118,,0.279794,0.032103,-0.239177,0.778954,-0.056481,0.161139,0.282855,0.399315,0.56092,0.00978,0.016632,-0.369898,0.379189,-0.222732,-0.070315,0.014616,0.09448,0.214848,-0.192921,0.036347,-0.496752,0.130648,-0.473991,-0.345869,-0.240661,-0.015506,0.096834,218.410363,0.588087,217.31,220.28,217.531,217.815,218.12,219.015,219.827,0.959459,18
20210409_180000,223,3,9,303,5,9,-0.01804,-0.01775,-0.3884,0.0,-0.01099,-0.006932,0.3884,-0.009561,,0.279794,0.032103,-0.239177,0.778954,-0.056481,0.161139,0.282855,0.399315,0.56092,0.00978,0.016632,-0.369898,0.379189,-0.222732,-0.070315,0.014616,0.09448,0.214848,-0.192921,0.036347,-0.496752,0.130648,-0.473991,-0.345869,-0.240661,-0.015506,0.096834,218.410363,0.588087,217.31,220.28,217.531,217.815,218.12,219.015,219.827,0.959459,18
20210409_180000,223,3,9,303,5,10,0.1927,0.1928,-0.2033,0.0,-0.006118,0.3978,-0.009561,0.2743,,0.279794,0.032103,-0.239177,0.778954,-0.056481,0.161139,0.282855,0.399315,0.56092,0.00978,0.016632,-0.369898,0.379189,-0.222732,-0.070315,0.014616,0.09448,0.214848,-0.192921,0.036347,-0.496752,0.130648,-0.473991,-0.345869,-0.240661,-0.015506,0.096834,218.410363,0.588087,217.31,220.28,217.531,217.815,218.12,219.015,219.827,0.959459,18
20210409_180000,223,3,9,303,5,8,-0.3123,-0.3117,-0.1946,0.0,-0.01147,0.6848,-0.006932,0.3978,,0.279794,0.032103,-0.239177,0.778954,-0.056481,0.161139,0.282855,0.399315,0.56092,0.00978,0.016632,-0.369898,0.379189,-0.222732,-0.070315,0.014616,0.09448,0.214848,-0.192921,0.036347,-0.496752,0.130648,-0.473991,-0.345869,-0.240661,-0.015506,0.096834,218.410363,0.588087,217.31,220.28,217.531,217.815,218.12,219.015,219.827,0.959459,18
20210409_210000,5,3,6,71,5,9,-0.06421,-0.06586,-0.4917,0.0,0.03139,0.08946,0.3651,0.073,,-0.054666,0.045159,-0.510978,0.466575,-0.335626,-0.188437,-0.075118,0.087132,0.284449,-0.027246,0.023301,-0.416623,0.320536,-0.259321,-0.124956,-0.034647,0.088479,0.185767,-0.790705,0.009894,-1.037515,-0.634834,-0.952743,-0.864895,-0.786624,-0.696126,-0.649055,229.505775,4.617522,226.02,233.53,226.43,227.87,229.05,231.515,233.385,0.963964,21
20210409_210000,5,3,6,71,5,8,-0.03708,-0.03872,-0.103,0.0,0.01759,0.5836,0.08946,0.3219,,-0.054666,0.045159,-0.510978,0.466575,-0.335626,-0.188437,-0.075118,0.087132,0.284449,-0.027246,0.023301,-0.416623,0.320536,-0.259321,-0.124956,-0.034647,0.088479,0.185767,-0.790705,0.009894,-1.037515,-0.634834,-0.952743,-0.864895,-0.786624,-0.696126,-0.649055,229.505775,4.617522,226.02,233.53,226.43,227.87,229.05,231.515,233.385,0.963964,21
