time,sat,sensor,channel,ndata,npred,pred_id,param0,param,predmean,predxcov_1,predxcov_2,predxcov_3,predxcov_4,predxcov_5,predxcov_6,mean_fg_depar,var_fg_depar,q25_fg_depar,q50_fg_depar,q75_fg_depar,mean_an_depar,var_an_depar,q25_an_depar,q50_an_depar,q75_an_depar,mean_biascorr_fg,var_biascorr_fg,q25_biascorr_fg,q50_biascorr_fg,q75_biascorr_fg,mean_obs,var_obs,q25_obs,q50_obs,q75_obs,q25_anchors,q50_anchors,q75_anchors,normalized_time,cycle
20210402_090000,3,15,5,119,5,9,0.1706,0.1648,0.1972,0.0,0.04673,0.3731,0.8706,0.685,,0.0728,1.6902,-0.8366,0.0683,0.9876,0.0609,0.6668,-0.4701,0.1439,0.5384,-1.071,0.0113,-1.1365,-1.0755,-0.9961,269.2614,11.9249,268.01,269.35,271.605,271.7,273.95,276.12125000000003,0.606299,9
20210402_090000,3,15,5,119,5,10,-0.007289,-0.009617,0.6006,0.0,0.03814,0.2862,0.685,0.5501,,0.0728,1.6902,-0.8366,0.0683,0.9876,0.0609,0.6668,-0.4701,0.1439,0.5384,-1.071,0.0113,-1.1365,-1.0755,-0.9961,269.2614,11.9249,268.01,269.35,271.605,271.7,273.95,276.12125000000003,0.606299,9
20210402_090000,5,3,6,201,5,0,-0.4031,-0.4234,1.0,0.0,0.0,0.0,0.0,0.0,,-0.297,0.0531,-0.4828,-0.2863,-0.1197,-0.2332,0.0443,-0.3944,-0.2225,-0.0863,-0.4533,0.0394,-0.6066,-0.4371,-0.2966,231.9673,4.6579,230.21,232.22,233.66,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,3,6,201,5,1,0.2778,0.2873,-0.4562,0.0,0.04721,0.05452,0.01149,0.02864,,-0.297,0.0531,-0.4828,-0.2863,-0.1197,-0.2332,0.0443,-0.3944,-0.2225,-0.0863,-0.4533,0.0394,-0.6066,-0.4371,-0.2966,231.9673,4.6579,230.21,232.22,233.66,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,3,6,201,5,8,-0.1833,-0.1697,-0.1528,0.0,0.05452,0.621,0.03395,0.3532,,-0.297,0.0531,-0.4828,-0.2863,-0.1197,-0.2332,0.0443,-0.3944,-0.2225,-0.0863,-0.4533,0.0394,-0.6066,-0.4371,-0.2966,231.9673,4.6579,230.21,232.22,233.66,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,3,6,201,5,9,-0.03081,-0.03042,-0.4574,0.0,0.01149,0.03395,0.383,0.0284,,-0.297,0.0531,-0.4828,-0.2863,-0.1197,-0.2332,0.0443,-0.3944,-0.2225,-0.0863,-0.4533,0.0394,-0.6066,-0.4371,-0.2966,231.9673,4.6579,230.21,232.22,233.66,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,3,6,201,5,10,-0.1121,-0.1018,-0.1714,0.0,0.02864,0.3532,0.0284,0.24,,-0.297,0.0531,-0.4828,-0.2863,-0.1197,-0.2332,0.0443,-0.3944,-0.2225,-0.0863,-0.4533,0.0394,-0.6066,-0.4371,-0.2966,231.9673,4.6579,230.21,232.22,233.66,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,3,7,204,5,0,-0.4907,-0.5179,1.0,0.0,0.0,0.0,0.0,0.0,,-0.36650000000000005,0.06620000000000001,-0.5300000000000001,-0.37389999999999995,-0.20500000000000004,-0.3102999999999999,0.05390000000000002,-0.45880000000000004,-0.3304999999999999,-0.1612,-0.5943000000000003,0.039200000000000006,-0.7660999999999999,-0.6091999999999997,-0.4451,223.01969999999994,2.681399999999999,221.7024999999999,223.40999999999997,224.26749999999996,217.16999999999996,219.2599999999999,225.69374999999994,0.606299,9
20210402_090000,5,3,7,204,5,1,0.339,0.3513,-0.4562,0.0,0.04721,0.05452,0.01149,0.02864,,-0.36650000000000005,0.06620000000000001,-0.5300000000000001,-0.37389999999999995,-0.20500000000000004,-0.3102999999999999,0.05390000000000002,-0.45880000000000004,-0.3304999999999999,-0.1612,-0.5943000000000003,0.039200000000000006,-0.7660999999999999,-0.6091999999999997,-0.4451,223.01969999999994,2.681399999999999,221.7024999999999,223.40999999999997,224.26749999999996,217.16999999999996,219.2599999999999,225.69374999999994,0.606299,9
20210402_090000,5,3,7,204,5,8,-0.183,-0.1685,-0.1528,0.0,0.05452,0.621,0.03395,0.3532,,-0.36650000000000005,0.06620000000000001,-0.5300000000000001,-0.37389999999999995,-0.20500000000000004,-0.3102999999999999,0.05390000000000002,-0.45880000000000004,-0.3304999999999999,-0.1612,-0.5943000000000003,0.039200000000000006,-0.7660999999999999,-0.6091999999999997,-0.4451,223.01969999999994,2.681399999999999,221.7024999999999,223.40999999999997,224.26749999999996,217.16999999999996,219.2599999999999,225.69374999999994,0.606299,9
20210402_090000,5,3,7,204,5,9,0.02659,0.03243,-0.4574,0.0,0.01149,0.03395,0.383,0.0284,,-0.36650000000000005,0.06620000000000001,-0.5300000000000001,-0.37389999999999995,-0.20500000000000004,-0.3102999999999999,0.05390000000000002,-0.45880000000000004,-0.3304999999999999,-0.1612,-0.5943000000000003,0.039200000000000006,-0.7660999999999999,-0.6091999999999997,-0.4451,223.01969999999994,2.681399999999999,221.7024999999999,223.40999999999997,224.26749999999996,217.16999999999996,219.2599999999999,225.69374999999994,0.606299,9
20210402_090000,5,3,7,204,5,10,-0.09578,-0.08389,-0.1714,0.0,0.02864,0.3532,0.0284,0.24,,-0.36650000000000005,0.06620000000000001,-0.5300000000000001,-0.37389999999999995,-0.20500000000000004,-0.3102999999999999,0.05390000000000002,-0.45880000000000004,-0.3304999999999999,-0.1612,-0.5943000000000003,0.039200000000000006,-0.7660999999999999,-0.6091999999999997,-0.4451,223.01969999999994,2.681399999999999,221.7024999999999,223.40999999999997,224.26749999999996,217.16999999999996,219.2599999999999,225.69374999999994,0.606299,9
20210402_090000,5,3,8,347,5,0,-0.1149,-0.1146,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0834,0.0495,-0.2428,-0.0987,0.0755,-0.0423,0.0452,-0.1846,-0.0571,0.1052,-0.103,0.0126,-0.1716,-0.0611,-0.0203,218.4431,2.6493,217.35,218.33,219.22,213.575,215.675,218.25125,0.606299,9
20210402_090000,5,3,8,347,5,1,0.07883,0.07875,-0.4562,0.0,0.04721,0.05452,0.01149,0.02864,,-0.0834,0.0495,-0.2428,-0.0987,0.0755,-0.0423,0.0452,-0.1846,-0.0571,0.1052,-0.103,0.0126,-0.1716,-0.0611,-0.0203,218.4431,2.6493,217.35,218.33,219.22,213.575,215.675,218.25125,0.606299,9
20210402_090000,5,3,8,347,5,8,-0.07207,-0.07234,-0.1528,0.0,0.05452,0.621,0.03395,0.3532,,-0.0834,0.0495,-0.2428,-0.0987,0.0755,-0.0423,0.0452,-0.1846,-0.0571,0.1052,-0.103,0.0126,-0.1716,-0.0611,-0.0203,218.4431,2.6493,217.35,218.33,219.22,213.575,215.675,218.25125,0.606299,9
20210402_090000,5,3,8,347,5,9,-0.06185,-0.06003,-0.4574,0.0,0.01149,0.03395,0.383,0.0284,,-0.0834,0.0495,-0.2428,-0.0987,0.0755,-0.0423,0.0452,-0.1846,-0.0571,0.1052,-0.103,0.0126,-0.1716,-0.0611,-0.0203,218.4431,2.6493,217.35,218.33,219.22,213.575,215.675,218.25125,0.606299,9
20210402_090000,5,3,8,347,5,10,-0.08736,-0.08935,-0.1714,0.0,0.02864,0.3532,0.0284,0.24,,-0.0834,0.0495,-0.2428,-0.0987,0.0755,-0.0423,0.0452,-0.1846,-0.0571,0.1052,-0.103,0.0126,-0.1716,-0.0611,-0.0203,218.4431,2.6493,217.35,218.33,219.22,213.575,215.675,218.25125,0.606299,9
20210402_090000,5,3,9,347,5,0,-0.3163,-0.3201,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0689,0.0315,-0.185,-0.0629,0.0682,-0.0606,0.031,-0.1795,-0.0562,0.0699,-0.3956,0.0215,-0.5105,-0.4071,-0.2872,215.1798,1.6508,214.135,214.91,216.01,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,5,3,9,347,5,1,0.246,0.2482,-0.4562,0.0,0.04721,0.05452,0.01149,0.02864,,-0.0689,0.0315,-0.185,-0.0629,0.0682,-0.0606,0.031,-0.1795,-0.0562,0.0699,-0.3956,0.0215,-0.5105,-0.4071,-0.2872,215.1798,1.6508,214.135,214.91,216.01,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,5,3,9,347,5,8,-0.1344,-0.1275,-0.1528,0.0,0.05452,0.621,0.03395,0.3532,,-0.0689,0.0315,-0.185,-0.0629,0.0682,-0.0606,0.031,-0.1795,-0.0562,0.0699,-0.3956,0.0215,-0.5105,-0.4071,-0.2872,215.1798,1.6508,214.135,214.91,216.01,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,5,3,9,347,5,9,-0.002948,-0.007573,-0.4574,0.0,0.01149,0.03395,0.383,0.0284,,-0.0689,0.0315,-0.185,-0.0629,0.0682,-0.0606,0.031,-0.1795,-0.0562,0.0699,-0.3956,0.0215,-0.5105,-0.4071,-0.2872,215.1798,1.6508,214.135,214.91,216.01,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,5,3,9,347,5,10,-0.07582,-0.07098,-0.1714,0.0,0.02864,0.3532,0.0284,0.24,,-0.0689,0.0315,-0.185,-0.0629,0.0682,-0.0606,0.031,-0.1795,-0.0562,0.0699,-0.3956,0.0215,-0.5105,-0.4071,-0.2872,215.1798,1.6508,214.135,214.91,216.01,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,5,15,3,351,5,0,-0.01006,-0.01224,1.0,0.0,0.0,0.0,0.0,0.0,,-0.2583,3.5321,-1.5667,-0.2432,0.9397,-0.0448,1.0427,-0.7043,-0.0403,0.6031,-0.046,0.005,-0.1008,-0.079,0.002,251.5433,25.2577,248.275,251.92,255.12,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,15,3,351,5,1,0.08244,0.08535,-0.463,0.0,0.04818,0.03635,-0.004225,0.006312,,-0.2583,3.5321,-1.5667,-0.2432,0.9397,-0.0448,1.0427,-0.7043,-0.0403,0.6031,-0.046,0.005,-0.1008,-0.079,0.002,251.5433,25.2577,248.275,251.92,255.12,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,15,3,351,5,8,-0.06221,-0.07474,-0.06755,0.0,0.03635,0.746,0.2011,0.5453,,-0.2583,3.5321,-1.5667,-0.2432,0.9397,-0.0448,1.0427,-0.7043,-0.0403,0.6031,-0.046,0.005,-0.1008,-0.079,0.002,251.5433,25.2577,248.275,251.92,255.12,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,15,3,351,5,9,0.04046,0.04331,-0.3035,0.0,-0.004225,0.2011,0.6517,0.2561,,-0.2583,3.5321,-1.5667,-0.2432,0.9397,-0.0448,1.0427,-0.7043,-0.0403,0.6031,-0.046,0.005,-0.1008,-0.079,0.002,251.5433,25.2577,248.275,251.92,255.12,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,15,3,351,5,10,-0.02725,-0.03664,-0.05936,0.0,0.006312,0.5453,0.2561,0.5045,,-0.2583,3.5321,-1.5667,-0.2432,0.9397,-0.0448,1.0427,-0.7043,-0.0403,0.6031,-0.046,0.005,-0.1008,-0.079,0.002,251.5433,25.2577,248.275,251.92,255.12,230.85,237.85,245.24375,0.606299,9
20210402_090000,5,15,4,345,5,0,-0.5604,-0.5889,1.0,0.0,0.0,0.0,0.0,0.0,,-0.342,2.8392,-1.5799,-0.3463,0.7585,-0.1924,1.0614,-0.794,-0.1698,0.5171,-0.7477,0.0344,-0.8646,-0.8028,-0.6551,262.1021,18.528,259.72,262.66,265.06,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,5,15,4,345,5,1,0.3722,0.3827,-0.463,0.0,0.04818,0.03635,-0.004225,0.006312,,-0.342,2.8392,-1.5799,-0.3463,0.7585,-0.1924,1.0614,-0.794,-0.1698,0.5171,-0.7477,0.0344,-0.8646,-0.8028,-0.6551,262.1021,18.528,259.72,262.66,265.06,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,5,15,4,345,5,8,-0.1627,-0.1725,-0.06755,0.0,0.03635,0.746,0.2011,0.5453,,-0.342,2.8392,-1.5799,-0.3463,0.7585,-0.1924,1.0614,-0.794,-0.1698,0.5171,-0.7477,0.0344,-0.8646,-0.8028,-0.6551,262.1021,18.528,259.72,262.66,265.06,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,5,15,4,345,5,9,0.1382,0.1462,-0.3035,0.0,-0.004225,0.2011,0.6517,0.2561,,-0.342,2.8392,-1.5799,-0.3463,0.7585,-0.1924,1.0614,-0.794,-0.1698,0.5171,-0.7477,0.0344,-0.8646,-0.8028,-0.6551,262.1021,18.528,259.72,262.66,265.06,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,5,15,4,345,5,10,-0.05057,-0.05702,-0.05936,0.0,0.006312,0.5453,0.2561,0.5045,,-0.342,2.8392,-1.5799,-0.3463,0.7585,-0.1924,1.0614,-0.794,-0.1698,0.5171,-0.7477,0.0344,-0.8646,-0.8028,-0.6551,262.1021,18.528,259.72,262.66,265.06,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,5,15,5,305,5,0,-0.5696,-0.5586,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0057,1.4023,-0.7441,0.0583,0.7716,0.0642,0.725,-0.4815,0.1875,0.6204,-0.785,0.0172,-0.8833,-0.7922,-0.7051,270.6406,11.1926,268.9,270.5,272.51,271.7,273.95,276.12125,0.606299,9
20210402_090000,5,15,5,305,5,1,0.3718,0.3663,-0.463,0.0,0.04818,0.03635,-0.004225,0.006312,,-0.0057,1.4023,-0.7441,0.0583,0.7716,0.0642,0.725,-0.4815,0.1875,0.6204,-0.785,0.0172,-0.8833,-0.7922,-0.7051,270.6406,11.1926,268.9,270.5,272.51,271.7,273.95,276.12125,0.606299,9
20210402_090000,5,15,5,305,5,8,0.03926,0.05421,-0.06755,0.0,0.03635,0.746,0.2011,0.5453,,-0.0057,1.4023,-0.7441,0.0583,0.7716,0.0642,0.725,-0.4815,0.1875,0.6204,-0.785,0.0172,-0.8833,-0.7922,-0.7051,270.6406,11.1926,268.9,270.5,272.51,271.7,273.95,276.12125,0.606299,9
20210402_090000,5,15,5,305,5,9,0.099,0.08912,-0.3035,0.0,-0.004225,0.2011,0.6517,0.2561,,-0.0057,1.4023,-0.7441,0.0583,0.7716,0.0642,0.725,-0.4815,0.1875,0.6204,-0.785,0.0172,-0.8833,-0.7922,-0.7051,270.6406,11.1926,268.9,270.5,272.51,271.7,273.95,276.12125,0.606299,9
20210402_090000,5,15,5,305,5,10,0.04759,0.05504,-0.05936,0.0,0.006312,0.5453,0.2561,0.5045,,-0.0057,1.4023,-0.7441,0.0583,0.7716,0.0642,0.725,-0.4815,0.1875,0.6204,-0.785,0.0172,-0.8833,-0.7922,-0.7051,270.6406,11.1926,268.9,270.5,272.51,271.7,273.95,276.12125,0.606299,9
20210402_090000,209,3,6,193,5,0,-0.6259,-0.6238,1.0,0.0,0.0,0.0,0.0,0.0,,-0.0344,0.0253,-0.1349,-0.0421,0.0636,0.0405,0.0221,-0.056,0.0478,0.13,-0.7274,0.0006,-0.7459,-0.7299,-0.7146,231.9076,4.1479,230.21,232.4,233.5,230.85,237.85,245.24375,0.606299,9
20210402_090000,209,3,6,193,5,1,0.03819,0.0372,-0.5422,0.0,0.05385,0.01501,0.02605,0.01414,,-0.0344,0.0253,-0.1349,-0.0421,0.0636,0.0405,0.0221,-0.056,0.0478,0.13,-0.7274,0.0006,-0.7459,-0.7299,-0.7146,231.9076,4.1479,230.21,232.4,233.5,230.85,237.85,245.24375,0.606299,9
20210402_090000,209,3,6,193,5,8,-0.1054,-0.1026,0.2879,0.0,0.01501,0.2849,0.2939,0.1692,,-0.0344,0.0253,-0.1349,-0.0421,0.0636,0.0405,0.0221,-0.056,0.0478,0.13,-0.7274,0.0006,-0.7459,-0.7299,-0.7146,231.9076,4.1479,230.21,232.4,233.5,230.85,237.85,245.24375,0.606299,9
20210402_090000,209,3,6,193,5,9,0.08814,0.08998,-0.5765,0.0,0.02605,0.2939,0.3859,0.2258,,-0.0344,0.0253,-0.1349,-0.0421,0.0636,0.0405,0.0221,-0.056,0.0478,0.13,-0.7274,0.0006,-0.7459,-0.7299,-0.7146,231.9076,4.1479,230.21,232.4,233.5,230.85,237.85,245.24375,0.606299,9
20210402_090000,209,3,6,193,5,10,-0.0181,-0.01622,0.06024,0.0,0.01414,0.1692,0.2258,0.1364,,-0.0344,0.0253,-0.1349,-0.0421,0.0636,0.0405,0.0221,-0.056,0.0478,0.13,-0.7274,0.0006,-0.7459,-0.7299,-0.7146,231.9076,4.1479,230.21,232.4,233.5,230.85,237.85,245.24375,0.606299,9
20210402_090000,209,3,7,195,5,0,-0.2287,-0.2215,1.0,0.0,0.0,0.0,0.0,0.0,,0.024799999999999992,0.05560000000000001,-0.12869999999999995,-0.0018999999999999996,0.17410000000000003,0.09379999999999994,0.05469999999999998,-0.06810000000000004,0.08539999999999998,0.2382,-0.37469999999999987,0.03400000000000002,-0.5569000000000001,-0.4337,-0.2293,223.7372999999999,2.4161,222.54500000000004,224.07,224.96,217.17,219.25999999999993,225.6937499999999,0.606299,9
20210402_090000,209,3,7,195,5,1,-0.01284,-0.01643,-0.5422,0.0,0.05385,0.01501,0.02605,0.01414,,0.024799999999999992,0.05560000000000001,-0.12869999999999995,-0.0018999999999999996,0.17410000000000003,0.09379999999999994,0.05469999999999998,-0.06810000000000004,0.08539999999999998,0.2382,-0.37469999999999987,0.03400000000000002,-0.5569000000000001,-0.4337,-0.2293,223.7372999999999,2.4161,222.54500000000004,224.07,224.96,217.17,219.25999999999993,225.6937499999999,0.606299,9
20210402_090000,209,3,7,195,5,8,-0.07523,-0.06829,0.2879,0.0,0.01501,0.2849,0.2939,0.1692,,0.024799999999999992,0.05560000000000001,-0.12869999999999995,-0.0018999999999999996,0.17410000000000003,0.09379999999999994,0.05469999999999998,-0.06810000000000004,0.08539999999999998,0.2382,-0.37469999999999987,0.03400000000000002,-0.5569000000000001,-0.4337,-0.2293,223.7372999999999,2.4161,222.54500000000004,224.07,224.96,217.17,219.25999999999993,225.6937499999999,0.606299,9
20210402_090000,209,3,7,195,5,9,0.3334,0.3339,-0.5765,0.0,0.02605,0.2939,0.3859,0.2258,,0.024799999999999992,0.05560000000000001,-0.12869999999999995,-0.0018999999999999996,0.17410000000000003,0.09379999999999994,0.05469999999999998,-0.06810000000000004,0.08539999999999998,0.2382,-0.37469999999999987,0.03400000000000002,-0.5569000000000001,-0.4337,-0.2293,223.7372999999999,2.4161,222.54500000000004,224.07,224.96,217.17,219.25999999999993,225.6937499999999,0.606299,9
20210402_090000,209,3,7,195,5,10,-0.01472,-0.01188,0.06024,0.0,0.01414,0.1692,0.2258,0.1364,,0.024799999999999992,0.05560000000000001,-0.12869999999999995,-0.0018999999999999996,0.17410000000000003,0.09379999999999994,0.05469999999999998,-0.06810000000000004,0.08539999999999998,0.2382,-0.37469999999999987,0.03400000000000002,-0.5569000000000001,-0.4337,-0.2293,223.7372999999999,2.4161,222.54500000000004,224.07,224.96,217.17,219.25999999999993,225.6937499999999,0.606299,9
20210402_090000,209,3,8,477,5,0,-0.143,-0.1309,1.0,0.0,0.0,0.0,0.0,0.0,,0.0198,0.0751,-0.1566,0.0095,0.2004,0.0749,0.0761,-0.0904,0.0741,0.2553,-0.1121,0.0071,-0.1568,-0.0744,-0.0493,219.2799,2.7727,218.21,219.2,220.25,213.575,215.675,218.25125,0.606299,9
20210402_090000,209,3,8,477,5,1,-0.06067,-0.06478,-0.5422,0.0,0.05385,0.01501,0.02605,0.01414,,0.0198,0.0751,-0.1566,0.0095,0.2004,0.0749,0.0761,-0.0904,0.0741,0.2553,-0.1121,0.0071,-0.1568,-0.0744,-0.0493,219.2799,2.7727,218.21,219.2,220.25,213.575,215.675,218.25125,0.606299,9
20210402_090000,209,3,8,477,5,8,-0.01826,-0.01075,0.2879,0.0,0.01501,0.2849,0.2939,0.1692,,0.0198,0.0751,-0.1566,0.0095,0.2004,0.0749,0.0761,-0.0904,0.0741,0.2553,-0.1121,0.0071,-0.1568,-0.0744,-0.0493,219.2799,2.7727,218.21,219.2,220.25,213.575,215.675,218.25125,0.606299,9
20210402_090000,209,3,8,477,5,9,-0.02215,-0.02722,-0.5765,0.0,0.02605,0.2939,0.3859,0.2258,,0.0198,0.0751,-0.1566,0.0095,0.2004,0.0749,0.0761,-0.0904,0.0741,0.2553,-0.1121,0.0071,-0.1568,-0.0744,-0.0493,219.2799,2.7727,218.21,219.2,220.25,213.575,215.675,218.25125,0.606299,9
20210402_090000,209,3,8,477,5,10,-0.1583,-0.1569,0.06024,0.0,0.01414,0.1692,0.2258,0.1364,,0.0198,0.0751,-0.1566,0.0095,0.2004,0.0749,0.0761,-0.0904,0.0741,0.2553,-0.1121,0.0071,-0.1568,-0.0744,-0.0493,219.2799,2.7727,218.21,219.2,220.25,213.575,215.675,218.25125,0.606299,9
20210402_090000,223,3,6,21,5,0,-0.3197,-0.32,1.0,0.0,0.0,0.0,0.0,0.0,,-0.07479999999999999,0.015299999999999998,-0.17609999999999995,-0.02639999999999999,0.0032999999999999987,-0.026299999999999994,0.018000000000000002,-0.11879999999999996,-0.004599999999999998,0.08089999999999999,-0.22989999999999985,0.0001,-0.2374999999999999,-0.23329999999999992,-0.22700000000000004,229.45859999999996,1.6265,228.5200000000001,229.0500000000001,230.07999999999996,230.8499999999999,237.8499999999999,245.2437500000001,0.606299,9
20210402_090000,223,3,6,21,5,1,0.001632,0.001761,-0.4176,0.0,0.006204,0.001932,-0.004509,0.003341,,-0.07479999999999999,0.015299999999999998,-0.17609999999999995,-0.02639999999999999,0.0032999999999999987,-0.026299999999999994,0.018000000000000002,-0.11879999999999996,-0.004599999999999998,0.08089999999999999,-0.22989999999999985,0.0001,-0.2374999999999999,-0.23329999999999992,-0.22700000000000004,229.45859999999996,1.6265,228.5200000000001,229.0500000000001,230.07999999999996,230.8499999999999,237.8499999999999,245.2437500000001,0.606299,9
20210402_090000,223,3,6,21,5,8,-0.02319,-0.02284,-1.283,0.0,0.001932,0.04841,-0.1086,0.07804,,-0.07479999999999999,0.015299999999999998,-0.17609999999999995,-0.02639999999999999,0.0032999999999999987,-0.026299999999999994,0.018000000000000002,-0.11879999999999996,-0.004599999999999998,0.08089999999999999,-0.22989999999999985,0.0001,-0.2374999999999999,-0.23329999999999992,-0.22700000000000004,229.45859999999996,1.6265,228.5200000000001,229.0500000000001,230.07999999999996,230.8499999999999,237.8499999999999,245.2437500000001,0.606299,9
20210402_090000,223,3,6,21,5,9,-0.1066,-0.1065,0.2252,0.0,-0.004509,-0.1086,0.2466,-0.1792,,-0.07479999999999999,0.015299999999999998,-0.17609999999999995,-0.02639999999999999,0.0032999999999999987,-0.026299999999999994,0.018000000000000002,-0.11879999999999996,-0.004599999999999998,0.08089999999999999,-0.22989999999999985,0.0001,-0.2374999999999999,-0.23329999999999992,-0.22700000000000004,229.45859999999996,1.6265,228.5200000000001,229.0500000000001,230.07999999999996,230.8499999999999,237.8499999999999,245.2437500000001,0.606299,9
20210402_090000,223,3,6,21,5,10,-0.09651,-0.09636,-0.9331,0.0,0.003341,0.07804,-0.1792,0.1315,,-0.07479999999999999,0.015299999999999998,-0.17609999999999995,-0.02639999999999999,0.0032999999999999987,-0.026299999999999994,0.018000000000000002,-0.11879999999999996,-0.004599999999999998,0.08089999999999999,-0.22989999999999985,0.0001,-0.2374999999999999,-0.23329999999999992,-0.22700000000000004,229.45859999999996,1.6265,228.5200000000001,229.0500000000001,230.07999999999996,230.8499999999999,237.8499999999999,245.2437500000001,0.606299,9
20210402_090000,223,3,9,57,5,0,0.0158,0.01618,1.0,0.0,0.0,0.0,0.0,0.0,,0.0173,0.0345,-0.1346,0.0098,0.1177,0.0128,0.0355,-0.1457,0.0151,0.1142,0.1932,0.0001,0.1847,0.1954,0.2032,214.3116,0.1391,214.08,214.24,214.49,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,223,3,9,57,5,1,0.09804,0.09789,-0.4176,0.0,0.006204,0.001932,-0.004509,0.003341,,0.0173,0.0345,-0.1346,0.0098,0.1177,0.0128,0.0355,-0.1457,0.0151,0.1142,0.1932,0.0001,0.1847,0.1954,0.2032,214.3116,0.1391,214.08,214.24,214.49,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,223,3,9,57,5,8,-0.2277,-0.2283,-1.283,0.0,0.001932,0.04841,-0.1086,0.07804,,0.0173,0.0345,-0.1346,0.0098,0.1177,0.0128,0.0355,-0.1457,0.0151,0.1142,0.1932,0.0001,0.1847,0.1954,0.2032,214.3116,0.1391,214.08,214.24,214.49,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,223,3,9,57,5,9,-0.03311,-0.03275,0.2252,0.0,-0.004509,-0.1086,0.2466,-0.1792,,0.0173,0.0345,-0.1346,0.0098,0.1177,0.0128,0.0355,-0.1457,0.0151,0.1142,0.1932,0.0001,0.1847,0.1954,0.2032,214.3116,0.1391,214.08,214.24,214.49,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,223,3,9,57,5,10,0.07143,0.07084,-0.9331,0.0,0.003341,0.07804,-0.1792,0.1315,,0.0173,0.0345,-0.1346,0.0098,0.1177,0.0128,0.0355,-0.1457,0.0151,0.1142,0.1932,0.0001,0.1847,0.1954,0.2032,214.3116,0.1391,214.08,214.24,214.49,215.08499999999998,216.14,217.07999999999998,0.606299,9
20210402_090000,223,15,4,70,5,0,0.05589,0.05717,1.0,0.0,0.0,0.0,0.0,0.0,,0.0641,1.298,-0.6675,0.0275,0.8015,0.0403,0.8262,-0.5041,0.1624,0.5118,-0.0322,0.0005,-0.0491,-0.0267,-0.0125,263.7961,12.9262,261.4525,263.68,267.0075,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,223,15,4,70,5,1,0.2613,0.2611,-0.4274,0.0,0.02023,0.004154,-0.01175,0.01071,,0.0641,1.298,-0.6675,0.0275,0.8015,0.0403,0.8262,-0.5041,0.1624,0.5118,-0.0322,0.0005,-0.0491,-0.0267,-0.0125,263.7961,12.9262,261.4525,263.68,267.0075,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,223,15,4,70,5,8,-0.04877,-0.04941,-1.512,0.0,0.004154,0.08818,-0.2377,0.2073,,0.0641,1.298,-0.6675,0.0275,0.8015,0.0403,0.8262,-0.5041,0.1624,0.5118,-0.0322,0.0005,-0.0491,-0.0267,-0.0125,263.7961,12.9262,261.4525,263.68,267.0075,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,223,15,4,70,5,9,0.03406,0.03201,0.8813,0.0,-0.01175,-0.2377,0.6513,-0.576,,0.0641,1.298,-0.6675,0.0275,0.8015,0.0403,0.8262,-0.5041,0.1624,0.5118,-0.0322,0.0005,-0.0491,-0.0267,-0.0125,263.7961,12.9262,261.4525,263.68,267.0075,257.98249999999996,262.22,265.51374999999996,0.606299,9
20210402_090000,223,15,4,70,5,10,0.05535,0.05598,-1.532,0.0,0.01071,0.2073,-0.576,0.5155,,0.0641,1.298,-0.6675,0.0275,0.8015,0.0403,0.8262,-0.5041,0.1624,0.5118,-0.0322,0.0005,-0.0491,-0.0267,-0.0125,263.7961,12.9262,261.4525,263.68,267.0075,257.98249999999996,262.22,265.51374999999996,0.606299,9
